mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__learning_rate,param_model__min_data_in_leaf,param_model__n_estimators,param_model__num_leaves,param_winsorizer__limits,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
0.33017468452453613,0.0005474146996073332,0.05121962229410807,0.0007291300217642994,0.05,10,20,5,"(0.0, 1.0)","{'model__learning_rate': 0.05, 'model__min_data_in_leaf': 10, 'model__n_estimators': 20, 'model__num_leaves': 5, 'winsorizer__limits': (0.0, 1.0)}",0.34027166079463533,0.6649595764514833,0.6227993421463831,0.5426768597975006,0.14415332063861114,21,0.7078765482541243,0.6053819265538081,0.6173714798427989,0.6435433182169105,0.045753037875702444
0.30478652318318683,0.010208878485271883,0.051462411880493164,0.0018361256193221464,0.05,10,20,5,"(0.005, 0.995)","{'model__learning_rate': 0.05, 'model__min_data_in_leaf': 10, 'model__n_estimators': 20, 'model__num_leaves': 5, 'winsorizer__limits': (0.005, 0.995)}",0.34027166079463533,0.6649595764514833,0.6227993421463831,0.5426768597975006,0.14415332063861114,21,0.7078765482541243,0.6053819265538081,0.6173714798427989,0.6435433182169105,0.045753037875702444
0.33738867441813153,0.053493181147027766,0.06882802645365398,0.024910812634981447,0.05,10,20,10,"(0.0, 1.0)","{'model__learning_rate': 0.05, 'model__min_data_in_leaf': 10, 'model__n_estimators': 20, 'model__num_leaves': 10, 'winsorizer__limits': (0.0, 1.0)}",0.34026691634497164,0.6649595764514833,0.6051342241988877,0.5367869056651142,0.14109062771809355,29,0.7083953263380018,0.6053819265538081,0.619515334017642,0.6444308623031506,0.04559625566559911
0.44504300753275555,0.010741219467097529,0.09544539451599121,0.00200804513220028,0.05,10,20,10,"(0.005, 0.995)","{'model__learning_rate': 0.05, 'model__min_data_in_leaf': 10, 'model__n_estimators': 20, 'model__num_leaves': 10, 'winsorizer__limits': (0.005, 0.995)}",0.34026691634497164,0.6649595764514833,0.6051342241988877,0.5367869056651142,0.14109062771809355,29,0.7083953263380018,0.6053819265538081,0.619515334017642,0.6444308623031506,0.04559625566559911
0.4049825668334961,0.007210880215551853,0.052118142445882164,0.002541595225924062,0.05,10,20,20,"(0.0, 1.0)","{'model__learning_rate': 0.05, 'model__min_data_in_leaf': 10, 'model__n_estimators': 20, 'model__num_leaves': 20, 'winsorizer__limits': (0.0, 1.0)}",0.34026691634497164,0.6649595764514833,0.6051342241988877,0.5367869056651142,0.14109062771809355,29,0.7083953263380018,0.6053819265538081,0.619515334017642,0.6444308623031506,0.04559625566559911
0.36102795600891113,0.032596918136704685,0.04987637201944987,0.0010503662362458795,0.05,10,20,20,"(0.005, 0.995)","{'model__learning_rate': 0.05, 'model__min_data_in_leaf': 10, 'model__n_estimators': 20, 'model__num_leaves': 20, 'winsorizer__limits': (0.005, 0.995)}",0.34026691634497164,0.6649595764514833,0.6051342241988877,0.5367869056651142,0.14109062771809355,29,0.7083953263380018,0.6053819265538081,0.619515334017642,0.6444308623031506,0.04559625566559911
0.36214343706766766,0.056346618950132585,0.04934048652648926,0.000994715171172466,0.05,10,50,5,"(0.0, 1.0)","{'model__learning_rate': 0.05, 'model__min_data_in_leaf': 10, 'model__n_estimators': 50, 'model__num_leaves': 5, 'winsorizer__limits': (0.0, 1.0)}",0.4302248298567175,0.7608967910145122,0.5794227487164095,0.590181456529213,0.13521045033412787,1,0.8778591350756882,0.7834360201914247,0.7868443292380426,0.8160464948350518,0.04373027946231362
0.4319552580515544,0.003462709393631322,0.04976495107014974,0.0005493802958623222,0.05,10,50,5,"(0.005, 0.995)","{'model__learning_rate': 0.05, 'model__min_data_in_leaf': 10, 'model__n_estimators': 50, 'model__num_leaves': 5, 'winsorizer__limits': (0.005, 0.995)}",0.4302248298567175,0.7608967910145122,0.5794227487164095,0.590181456529213,0.13521045033412787,1,0.8778591350756882,0.7834360201914247,0.7868443292380426,0.8160464948350518,0.04373027946231362
0.33423638343811035,0.004150816943405157,0.04919950167338053,0.0004890445061252988,0.05,10,50,10,"(0.0, 1.0)","{'model__learning_rate': 0.05, 'model__min_data_in_leaf': 10, 'model__n_estimators': 50, 'model__num_leaves': 10, 'winsorizer__limits': (0.0, 1.0)}",0.43243439023795116,0.7584058182817872,0.547011712018068,0.5792839735126022,0.1350196704723998,7,0.8788172371076748,0.7825392717790635,0.7875083494168098,0.8162882861011825,0.044261158432058724
0.3338452974955241,0.0055499836959303685,0.0508729616800944,0.0020767897937643237,0.05,10,50,10,"(0.005, 0.995)","{'model__learning_rate': 0.05, 'model__min_data_in_leaf': 10, 'model__n_estimators': 50, 'model__num_leaves': 10, 'winsorizer__limits': (0.005, 0.995)}",0.43243439023795116,0.7584058182817872,0.547011712018068,0.5792839735126022,0.1350196704723998,7,0.8788172371076748,0.7825392717790635,0.7875083494168098,0.8162882861011825,0.044261158432058724
0.33274396260579425,0.006692225511616518,0.04897944132486979,0.004757168939213993,0.05,10,50,20,"(0.0, 1.0)","{'model__learning_rate': 0.05, 'model__min_data_in_leaf': 10, 'model__n_estimators': 50, 'model__num_leaves': 20, 'winsorizer__limits': (0.0, 1.0)}",0.43243439023795116,0.7584058182817872,0.547011712018068,0.5792839735126022,0.1350196704723998,7,0.8788172371076748,0.7825392717790635,0.7875083494168098,0.8162882861011825,0.044261158432058724
