mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__learning_rate,param_model__min_data_in_leaf,param_model__n_estimators,param_model__num_leaves,param_winsorizer__limits,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
0.4860960642496745,0.0016121905492991837,0.05801932017008463,0.00591255554907713,0.05,10,20,5,"(0.0, 1.0)","{'model__learning_rate': 0.05, 'model__min_data_in_leaf': 10, 'model__n_estimators': 20, 'model__num_leaves': 5, 'winsorizer__limits': (0.0, 1.0)}",0.28857591392546245,0.6366397363984672,0.5871245071509807,0.5041133858249701,0.1537427306172687,29,0.712705081330226,0.6402076144064754,0.6380069456342099,0.6636398804569704,0.0347059667138183
0.4912613232930501,0.006636605744710566,0.09961779912312825,0.0119829656279154,0.05,10,20,5,"(0.005, 0.995)","{'model__learning_rate': 0.05, 'model__min_data_in_leaf': 10, 'model__n_estimators': 20, 'model__num_leaves': 5, 'winsorizer__limits': (0.005, 0.995)}",0.28857591392546245,0.6366397363984672,0.5871245071509807,0.5041133858249701,0.1537427306172687,29,0.712705081330226,0.6402076144064754,0.6380069456342099,0.6636398804569704,0.0347059667138183
0.4680030345916748,0.0932011414729676,0.0889436403910319,0.0036223729643292363,0.05,10,20,10,"(0.0, 1.0)","{'model__learning_rate': 0.05, 'model__min_data_in_leaf': 10, 'model__n_estimators': 20, 'model__num_leaves': 10, 'winsorizer__limits': (0.0, 1.0)}",0.2910916040341003,0.6366397363984672,0.5852350117311185,0.5043221173878952,0.15223019914671707,21,0.7228700063823145,0.6402076144064754,0.6419354754805344,0.6683376987564413,0.03856661602323049
0.3452487786610921,0.016872769990879947,0.11237223943074544,0.0036420185841808815,0.05,10,20,10,"(0.005, 0.995)","{'model__learning_rate': 0.05, 'model__min_data_in_leaf': 10, 'model__n_estimators': 20, 'model__num_leaves': 10, 'winsorizer__limits': (0.005, 0.995)}",0.2910916040341003,0.6366397363984672,0.5852350117311185,0.5043221173878952,0.15223019914671707,21,0.7228700063823145,0.6402076144064754,0.6419354754805344,0.6683376987564413,0.03856661602323049
0.5742282867431641,0.0016193564469827123,0.07319800059000652,0.012205018390930163,0.05,10,20,20,"(0.0, 1.0)","{'model__learning_rate': 0.05, 'model__min_data_in_leaf': 10, 'model__n_estimators': 20, 'model__num_leaves': 20, 'winsorizer__limits': (0.0, 1.0)}",0.2910916040341003,0.6366397363984672,0.5852350117311185,0.5043221173878952,0.15223019914671707,21,0.7228700063823145,0.6402076144064754,0.6419354754805344,0.6683376987564413,0.03856661602323049
0.4163443247477214,0.10975391552676349,0.056729396184285484,0.0036116577083756774,0.05,10,20,20,"(0.005, 0.995)","{'model__learning_rate': 0.05, 'model__min_data_in_leaf': 10, 'model__n_estimators': 20, 'model__num_leaves': 20, 'winsorizer__limits': (0.005, 0.995)}",0.2910916040341003,0.6366397363984672,0.5852350117311185,0.5043221173878952,0.15223019914671707,21,0.7228700063823145,0.6402076144064754,0.6419354754805344,0.6683376987564413,0.03856661602323049
0.3435369332631429,0.02037400165160835,0.07689603169759114,0.0077033531213719555,0.05,10,50,5,"(0.0, 1.0)","{'model__learning_rate': 0.05, 'model__min_data_in_leaf': 10, 'model__n_estimators': 50, 'model__num_leaves': 5, 'winsorizer__limits': (0.0, 1.0)}",0.3603329359850349,0.6266867936866964,0.6027007043210001,0.5299068113309104,0.12030601957959461,13,0.9048359497231017,0.8350796176340348,0.8297030680274192,0.8565395451281853,0.03422118100450848
0.33009958267211914,0.006074173162432384,0.05854201316833496,0.0017029707219548156,0.05,10,50,5,"(0.005, 0.995)","{'model__learning_rate': 0.05, 'model__min_data_in_leaf': 10, 'model__n_estimators': 50, 'model__num_leaves': 5, 'winsorizer__limits': (0.005, 0.995)}",0.3603329359850349,0.6266867936866964,0.6027007043210001,0.5299068113309104,0.12030601957959461,13,0.9048359497231017,0.8350796176340348,0.8297030680274192,0.8565395451281853,0.03422118100450848
0.3961767355600993,0.006721226039418027,0.05347156524658203,0.004761769218059322,0.05,10,50,10,"(0.0, 1.0)","{'model__learning_rate': 0.05, 'model__min_data_in_leaf': 10, 'model__n_estimators': 50, 'model__num_leaves': 10, 'winsorizer__limits': (0.0, 1.0)}",0.36484429674010754,0.6157662466704129,0.576713388027609,0.5191079771460432,0.11023987107313513,15,0.9090572156368234,0.831751318506911,0.8238748104881366,0.8548944482106237,0.03843361268552053
0.34437115987141925,0.009732904752126476,0.05114316940307617,0.001624801200162075,0.05,10,50,10,"(0.005, 0.995)","{'model__learning_rate': 0.05, 'model__min_data_in_leaf': 10, 'model__n_estimators': 50, 'model__num_leaves': 10, 'winsorizer__limits': (0.005, 0.995)}",0.36484429674010754,0.6157662466704129,0.576713388027609,0.5191079771460432,0.11023987107313513,15,0.9090572156368234,0.831751318506911,0.8238748104881366,0.8548944482106237,0.03843361268552053
0.3470999399820964,0.015615349976213354,0.06575131416320801,0.022719502263577426,0.05,10,50,20,"(0.0, 1.0)","{'model__learning_rate': 0.05, 'model__min_data_in_leaf': 10, 'model__n_estimators': 50, 'model__num_leaves': 20, 'winsorizer__limits': (0.0, 1.0)}",0.36484429674010754,0.6157662466704129,0.576713388027609,0.5191079771460432,0.11023987107313513,15,0.9090572156368234,0.831751318506911,0.8238748104881366,0.8548944482106237,0.03843361268552053
