mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__learning_rate,param_model__min_data_in_leaf,param_model__n_estimators,param_model__num_leaves,param_winsorizer__limits,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
0.36512939135233563,0.006243733445181489,0.04897157351175944,0.0007114738067470929,0.05,10,20,5,"(0.0, 1.0)","{'model__learning_rate': 0.05, 'model__min_data_in_leaf': 10, 'model__n_estimators': 20, 'model__num_leaves': 5, 'winsorizer__limits': (0.0, 1.0)}",0.28857591392546245,0.6366397363984672,0.5871245071509807,0.5041133858249701,0.1537427306172687,29,0.712705081330226,0.6402076144064754,0.6380069456342099,0.6636398804569704,0.0347059667138183
0.31928475697835285,0.03387802090886091,0.0528097947438558,0.0028615243415002854,0.05,10,20,5,"(0.005, 0.995)","{'model__learning_rate': 0.05, 'model__min_data_in_leaf': 10, 'model__n_estimators': 20, 'model__num_leaves': 5, 'winsorizer__limits': (0.005, 0.995)}",0.28857591392546245,0.6366397363984672,0.5871245071509807,0.5041133858249701,0.1537427306172687,29,0.712705081330226,0.6402076144064754,0.6380069456342099,0.6636398804569704,0.0347059667138183
0.2886139551798503,0.0010270871920308295,0.053487936655680336,0.0016882694875109845,0.05,10,20,10,"(0.0, 1.0)","{'model__learning_rate': 0.05, 'model__min_data_in_leaf': 10, 'model__n_estimators': 20, 'model__num_leaves': 10, 'winsorizer__limits': (0.0, 1.0)}",0.2910916040341003,0.6366397363984672,0.5852350117311185,0.5043221173878952,0.15223019914671707,21,0.7228700063823145,0.6402076144064754,0.6419354754805344,0.6683376987564413,0.03856661602323049
0.28748559951782227,0.006558008378427168,0.053663412729899086,0.006714602672858705,0.05,10,20,10,"(0.005, 0.995)","{'model__learning_rate': 0.05, 'model__min_data_in_leaf': 10, 'model__n_estimators': 20, 'model__num_leaves': 10, 'winsorizer__limits': (0.005, 0.995)}",0.2910916040341003,0.6366397363984672,0.5852350117311185,0.5043221173878952,0.15223019914671707,21,0.7228700063823145,0.6402076144064754,0.6419354754805344,0.6683376987564413,0.03856661602323049
0.29453857739766437,0.002478930477145718,0.05259497960408529,0.0020532711418048276,0.05,10,20,20,"(0.0, 1.0)","{'model__learning_rate': 0.05, 'model__min_data_in_leaf': 10, 'model__n_estimators': 20, 'model__num_leaves': 20, 'winsorizer__limits': (0.0, 1.0)}",0.2910916040341003,0.6366397363984672,0.5852350117311185,0.5043221173878952,0.15223019914671707,21,0.7228700063823145,0.6402076144064754,0.6419354754805344,0.6683376987564413,0.03856661602323049
0.29506540298461914,0.0009088443892245394,0.04963024457295736,0.002121743865353809,0.05,10,20,20,"(0.005, 0.995)","{'model__learning_rate': 0.05, 'model__min_data_in_leaf': 10, 'model__n_estimators': 20, 'model__num_leaves': 20, 'winsorizer__limits': (0.005, 0.995)}",0.2910916040341003,0.6366397363984672,0.5852350117311185,0.5043221173878952,0.15223019914671707,21,0.7228700063823145,0.6402076144064754,0.6419354754805344,0.6683376987564413,0.03856661602323049
0.3132146994272868,0.012605261207717551,0.05129154523213705,0.003650431125216687,0.05,10,50,5,"(0.0, 1.0)","{'model__learning_rate': 0.05, 'model__min_data_in_leaf': 10, 'model__n_estimators': 50, 'model__num_leaves': 5, 'winsorizer__limits': (0.0, 1.0)}",0.3603329359850349,0.6266867936866964,0.6027007043210001,0.5299068113309104,0.12030601957959461,13,0.9048359497231017,0.8350796176340348,0.8297030680274192,0.8565395451281853,0.03422118100450848
0.3176313241322835,0.013566081391521179,0.04866870244344076,0.0006986869737674375,0.05,10,50,5,"(0.005, 0.995)","{'model__learning_rate': 0.05, 'model__min_data_in_leaf': 10, 'model__n_estimators': 50, 'model__num_leaves': 5, 'winsorizer__limits': (0.005, 0.995)}",0.3603329359850349,0.6266867936866964,0.6027007043210001,0.5299068113309104,0.12030601957959461,13,0.9048359497231017,0.8350796176340348,0.8297030680274192,0.8565395451281853,0.03422118100450848
0.3025534152984619,0.0063073533608491855,0.04982320467631022,0.0005050060581726888,0.05,10,50,10,"(0.0, 1.0)","{'model__learning_rate': 0.05, 'model__min_data_in_leaf': 10, 'model__n_estimators': 50, 'model__num_leaves': 10, 'winsorizer__limits': (0.0, 1.0)}",0.36484429674010754,0.6157662466704129,0.576713388027609,0.5191079771460432,0.11023987107313513,15,0.9090572156368234,0.831751318506911,0.8238748104881366,0.8548944482106237,0.03843361268552053
0.3061981995900472,0.0049484855074968664,0.04819369316101074,0.0004801656661500841,0.05,10,50,10,"(0.005, 0.995)","{'model__learning_rate': 0.05, 'model__min_data_in_leaf': 10, 'model__n_estimators': 50, 'model__num_leaves': 10, 'winsorizer__limits': (0.005, 0.995)}",0.36484429674010754,0.6157662466704129,0.576713388027609,0.5191079771460432,0.11023987107313513,15,0.9090572156368234,0.831751318506911,0.8238748104881366,0.8548944482106237,0.03843361268552053
0.30662186940511066,0.0022310646921044172,0.04890831311543783,0.0007197394854081651,0.05,10,50,20,"(0.0, 1.0)","{'model__learning_rate': 0.05, 'model__min_data_in_leaf': 10, 'model__n_estimators': 50, 'model__num_leaves': 20, 'winsorizer__limits': (0.0, 1.0)}",0.36484429674010754,0.6157662466704129,0.576713388027609,0.5191079771460432,0.11023987107313513,15,0.9090572156368234,0.831751318506911,0.8238748104881366,0.8548944482106237,0.03843361268552053
